participant_id,window_start_io,io_cat,disagreement_pattern,disagreement_intensity,dominant_tension,puzzle_id,window_start_round,window_start_expert,expert_state,expert_action,expert_cat,window_start,facilitator_prompt_type,facilitator_cat
10,2890.0039796,watch,acting_while_looking_away,0.638,acting_while_looking_away,Hub Puzzle: Cooking Pot,2890.0,2890.0,Solving,NONE,watch,2890.0,none,watch
10,2895.0156038,watch,watching_task_but_idle,0.432,watching_task_but_idle,Hub Puzzle: Cooking Pot,2895.0,2895.0,PossiblyStuck,NONE,watch,2895.0,none,watch
10,2900.0084366,watch,watching_task_but_idle,0.703,watching_task_but_idle,Hub Puzzle: Cooking Pot,2900.0,2900.0,PossiblyStuck,NONE,watch,2900.0,none,watch
10,2905.0050739,watch,none,1.0,none,Hub Puzzle: Cooking Pot,2905.0,2905.0,PossiblyStuck,NONE,watch,2905.0,none,watch
10,2910.0067581,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,2910.0,2910.0,PossiblyStuck,NONE,watch,2910.0,none,watch
10,2915.0087125,watch,none,1.0,none,Hub Puzzle: Cooking Pot,2915.0,2915.0,Solving,NONE,watch,2915.0,none,watch
10,2920.0066194,watch,acting_while_looking_away,0.494,acting_while_looking_away,Hub Puzzle: Cooking Pot,2920.0,2920.0,PossiblyStuck,NONE,watch,2920.0,none,watch
10,2925.0275193,probe,locked_gaze_but_active,0.587,locked_gaze_but_active,Hub Puzzle: Cooking Pot,2925.0,2925.0,Solving,NONE,watch,2925.0,none,watch
10,2930.0035785,watch,purposeful_task_gaze,0.502,purposeful_task_gaze,Hub Puzzle: Cooking Pot,2930.0,2930.0,PossiblyStuck,NONE,watch,2930.0,none,watch
10,2935.0056963,watch,purposeful_task_gaze,0.416,purposeful_task_gaze,Hub Puzzle: Cooking Pot,2935.0,2935.0,PossiblyStuck,NONE,watch,2935.0,none,watch
10,2940.0114244,probe,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,2940.0,2940.0,PossiblyStuck,NONE,watch,2940.0,none,watch
10,2945.0118554,watch,purposeful_action,0.385,purposeful_action,Hub Puzzle: Cooking Pot,2945.0,2945.0,PossiblyStuck,NONE,watch,2945.0,none,watch
10,2950.0098157,probe,frozen,0.617,frozen,Hub Puzzle: Cooking Pot,2950.0,2950.0,PossiblyStuck,NONE,watch,2950.0,none,watch
10,2955.004245,watch,none,1.0,none,Hub Puzzle: Cooking Pot,2955.0,2955.0,PossiblyStuck,NONE,watch,2955.0,none,watch
10,2960.002403,probe,locked_gaze_but_active,0.661,locked_gaze_but_active,Hub Puzzle: Cooking Pot,2960.0,2960.0,Solving,NONE,watch,2960.0,none,watch
10,2965.0024437,probe,locked_gaze_but_active,0.596,locked_gaze_but_active,Hub Puzzle: Cooking Pot,2965.0,2965.0,PossiblyStuck,NONE,watch,2965.0,none,watch
10,2970.0079988,watch,watching_task_but_idle,0.4,watching_task_but_idle,Hub Puzzle: Cooking Pot,2970.0,2970.0,PossiblyStuck,NONE,watch,2970.0,none,watch
10,2975.0030489,watch,engaged_and_active,0.533,engaged_and_active,Hub Puzzle: Cooking Pot,2975.0,2975.0,PossiblyStuck,NONE,watch,2975.0,none,watch
10,2980.0004111,probe,uncertain_checking,0.352,uncertain_checking,Hub Puzzle: Cooking Pot,2980.0,2980.0,PossiblyStuck,NONE,watch,2980.0,none,watch
10,2985.0115514,probe,uncertain_checking,0.282,uncertain_checking,Hub Puzzle: Cooking Pot,2985.0,2985.0,PossiblyStuck,NONE,watch,2985.0,none,watch
10,2990.0150157,probe,watching_task_but_idle,0.38,watching_task_but_idle,Hub Puzzle: Cooking Pot,2990.0,2990.0,PossiblyStuck,NONE,watch,2990.0,none,watch
10,2995.0105273,probe,lost_and_passive,0.446,lost_and_passive,Hub Puzzle: Cooking Pot,2995.0,2995.0,Solving,PROMPT,probe,2995.0,none,watch
10,3000.0066242,probe,watching_task_but_idle,0.594,watching_task_but_idle,Hub Puzzle: Cooking Pot,3000.0,3000.0,PossiblyStuck,NONE,watch,3000.0,none,watch
10,3005.0012714,intervene,focused_but_idle,0.822,focused_but_idle,Hub Puzzle: Cooking Pot,3005.0,3005.0,PossiblyStuck,NONE,watch,3005.0,none,watch
10,3010.0012985,intervene,uncertain_checking,0.433,uncertain_checking,Hub Puzzle: Cooking Pot,3010.0,3010.0,PossiblyStuck,NONE,watch,3010.0,none,watch
10,3015.0113316,watch,purposeful_scanning,0.409,purposeful_scanning,Hub Puzzle: Cooking Pot,3015.0,3015.0,PossiblyStuck,NONE,watch,3015.0,none,watch
10,3020.0090745,intervene,locked_gaze_but_active,0.612,locked_gaze_but_active,Hub Puzzle: Cooking Pot,3020.0,3020.0,PossiblyStuck,NONE,watch,3020.0,none,watch
10,3025.0112009,intervene,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3025.0,3025.0,Solving,NONE,watch,3025.0,none,watch
10,3030.0069948,watch,purposeful_task_gaze,0.521,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3030.0,3030.0,PossiblyStuck,NONE,watch,3030.0,none,watch
10,3035.0044038,watch,purposeful_action,0.238,purposeful_action,Hub Puzzle: Cooking Pot,3035.0,3035.0,PossiblyStuck,NONE,watch,3035.0,none,watch
10,3040.0016248,watch,purposeful_action,0.264,purposeful_action,Hub Puzzle: Cooking Pot,3040.0,3040.0,PossiblyStuck,NONE,watch,3040.0,none,watch
10,3045.0006621,probe,focused_but_idle,0.823,focused_but_idle,Hub Puzzle: Cooking Pot,3045.0,3045.0,PossiblyStuck,NONE,watch,3045.0,none,watch
10,3050.009165,watch,purposeful_task_gaze,0.343,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3050.0,3050.0,PossiblyStuck,NONE,watch,3050.0,none,watch
10,3055.0032433,watch,scanning_but_passive,0.464,scanning_but_passive,Hub Puzzle: Cooking Pot,3055.0,3055.0,PossiblyStuck,NONE,watch,3055.0,none,watch
10,3060.0086541,watch,focused_but_idle,0.562,focused_but_idle,Hub Puzzle: Cooking Pot,3060.0,3060.0,Solving,PROMPT,probe,3060.0,none,watch
10,3065.0053905,probe,watching_task_but_idle,0.643,watching_task_but_idle,Hub Puzzle: Cooking Pot,3065.0,3065.0,PossiblyStuck,NONE,watch,3065.0,none,watch
10,3070.0067717,intervene,reading_but_not_acting,0.679,reading_but_not_acting,Hub Puzzle: Cooking Pot,3070.0,3070.0,PossiblyStuck,NONE,watch,3070.0,none,watch
10,3075.0092947,watch,purposeful_task_gaze,0.433,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3075.0,3075.0,PossiblyStuck,NONE,watch,3075.0,none,watch
10,3080.0086317,probe,acting_while_looking_away,0.541,acting_while_looking_away,Hub Puzzle: Cooking Pot,3080.0,3080.0,PossiblyStuck,NONE,watch,3080.0,none,watch
10,3085.0025057,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3085.0,3085.0,Solving,NONE,watch,3085.0,none,watch
10,3090.0048615,probe,acting_while_looking_away,0.518,acting_while_looking_away,Hub Puzzle: Cooking Pot,3090.0,3090.0,Solving,NONE,watch,3090.0,reflective,probe
10,3095.0114514,probe,uncertain_checking,0.357,uncertain_checking,Hub Puzzle: Cooking Pot,3095.0,3095.0,PossiblyStuck,NONE,watch,3095.0,reflective,probe
10,3100.0124732,watch,purposeful_action,0.355,purposeful_action,Hub Puzzle: Cooking Pot,3100.0,3100.0,PossiblyStuck,NONE,watch,3100.0,reflective,probe
10,3105.0121973,watch,engaged_and_active,0.341,engaged_and_active,Hub Puzzle: Cooking Pot,3105.0,3105.0,PossiblyStuck,NONE,watch,3105.0,reflective,probe
10,3110.0073166,probe,uncertain_checking,0.613,uncertain_checking,Hub Puzzle: Cooking Pot,3110.0,3110.0,PossiblyStuck,NONE,watch,3110.0,reflective,probe
10,3115.0046033,watch,purposeful_task_gaze,0.454,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3115.0,3115.0,PossiblyStuck,NONE,watch,3115.0,reflective,probe
10,3120.0039178,watch,focused_but_idle,0.72,focused_but_idle,Hub Puzzle: Cooking Pot,3120.0,3120.0,PossiblyStuck,NONE,watch,3120.0,none,watch
10,3125.0079842,watch,focused_but_idle,0.709,focused_but_idle,Hub Puzzle: Cooking Pot,3125.0,3125.0,Solving,PROMPT,probe,3125.0,none,watch
10,3130.0090506,intervene,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,3130.0,3130.0,PossiblyStuck,NONE,watch,3130.0,none,watch
10,3135.0074641,probe,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,3135.0,3135.0,PossiblyStuck,NONE,watch,3135.0,none,watch
10,3140.0069981,probe,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,3140.0,3140.0,PossiblyStuck,NONE,watch,3140.0,none,watch
10,3145.0125133,intervene,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,3145.0,3145.0,PossiblyStuck,NONE,watch,3145.0,none,watch
10,3150.0094573,probe,frozen,0.684,frozen,Hub Puzzle: Cooking Pot,3150.0,3150.0,PossiblyStuck,NONE,watch,3150.0,none,watch
10,3155.0036334,probe,frozen,0.691,frozen,Hub Puzzle: Cooking Pot,3155.0,3155.0,PossiblyStuck,NONE,watch,3155.0,none,watch
10,3160.0013315,intervene,watching_task_but_idle,0.426,watching_task_but_idle,Hub Puzzle: Cooking Pot,3160.0,3160.0,Solving,PROMPT,probe,3160.0,none,watch
10,3165.0055137,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3165.0,3165.0,PossiblyStuck,NONE,watch,3165.0,none,watch
10,3170.0024445,intervene,frozen,0.713,frozen,Hub Puzzle: Cooking Pot,3170.0,3170.0,PossiblyStuck,NONE,watch,3170.0,none,watch
10,3175.0117153,intervene,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3175.0,3175.0,PossiblyStuck,NONE,watch,3175.0,none,watch
10,3180.0071477,probe,frozen,0.726,frozen,Hub Puzzle: Cooking Pot,3180.0,3180.0,PossiblyStuck,NONE,watch,3180.0,none,watch
10,3185.0151514,probe,frozen,0.73,frozen,Hub Puzzle: Cooking Pot,3185.0,3185.0,PossiblyStuck,NONE,watch,3185.0,explicit,intervene
10,3190.0018972,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3190.0,3190.0,PossiblyStuck,NONE,watch,3190.0,none,watch
10,3195.0077805,probe,frozen,0.746,frozen,Hub Puzzle: Cooking Pot,3195.0,3195.0,Solving,PROMPT,probe,3195.0,none,watch
10,3200.0095307,intervene,focused_but_idle,0.568,focused_but_idle,Hub Puzzle: Cooking Pot,3200.0,3200.0,PossiblyStuck,NONE,watch,3200.0,none,watch
10,3205.0090856,intervene,uncertain_checking,0.224,uncertain_checking,Hub Puzzle: Cooking Pot,3205.0,3205.0,PossiblyStuck,NONE,watch,3205.0,explicit,intervene
10,3210.0062494,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3210.0,3210.0,PossiblyStuck,NONE,watch,3210.0,explicit,intervene
10,3215.0032332,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3215.0,3215.0,PossiblyStuck,NONE,watch,3215.0,none,watch
10,3220.0118025,intervene,locked_gaze_but_active,0.673,locked_gaze_but_active,Hub Puzzle: Cooking Pot,3220.0,3220.0,PossiblyStuck,NONE,watch,3220.0,none,watch
10,3225.0120237,probe,frozen,0.639,frozen,Hub Puzzle: Cooking Pot,3225.0,3225.0,PossiblyStuck,NONE,watch,3225.0,none,watch
10,3230.0096844,probe,frozen,0.645,frozen,Hub Puzzle: Cooking Pot,3230.0,3230.0,Solving,PROMPT,intervene,3230.0,none,watch
10,3235.0073106,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3235.0,3235.0,Solving,NONE,watch,3235.0,none,watch
10,3240.0103536,watch,focused_but_idle,0.821,focused_but_idle,Hub Puzzle: Cooking Pot,3240.0,3240.0,PossiblyStuck,NONE,watch,3240.0,none,watch
10,3245.0086288,intervene,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,3245.0,3245.0,PossiblyStuck,NONE,watch,3245.0,none,watch
10,3250.0093534,intervene,focused_but_idle,0.595,focused_but_idle,Hub Puzzle: Cooking Pot,3250.0,3250.0,PossiblyStuck,NONE,watch,3250.0,none,watch
10,3255.0004342,intervene,focused_but_idle,0.683,focused_but_idle,Hub Puzzle: Cooking Pot,3255.0,3255.0,PossiblyStuck,NONE,watch,3255.0,none,watch
10,3260.0048066,intervene,focused_but_idle,0.599,focused_but_idle,Hub Puzzle: Cooking Pot,3260.0,3260.0,PossiblyStuck,NONE,watch,3260.0,none,watch
10,3265.0009199,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3265.0,3265.0,PossiblyStuck,NONE,watch,3265.0,none,watch
10,3270.0109444,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3270.0,3270.0,Solving,NONE,watch,3270.0,none,watch
10,3275.0088586,intervene,acting_while_looking_away,0.461,acting_while_looking_away,Hub Puzzle: Cooking Pot,3275.0,3275.0,PossiblyStuck,NONE,watch,3275.0,none,watch
10,3280.0082703,intervene,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3280.0,3280.0,PossiblyStuck,NONE,watch,3280.0,none,watch
10,3285.0077431,intervene,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3285.0,3285.0,PossiblyStuck,NONE,watch,3285.0,none,watch
10,3290.0084578,probe,frozen,0.68,frozen,Hub Puzzle: Cooking Pot,3290.0,3290.0,PossiblyStuck,NONE,watch,3290.0,none,watch
10,3295.0010056,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3295.0,3295.0,PossiblyStuck,NONE,watch,3295.0,none,watch
10,3300.0065052,intervene,uncertain_checking,0.632,uncertain_checking,Hub Puzzle: Cooking Pot,3300.0,3300.0,PossiblyStuck,NONE,watch,3300.0,none,watch
10,3305.0109296,watch,engaged_and_active,0.523,engaged_and_active,Hub Puzzle: Cooking Pot,3305.0,3305.0,Solving,PROMPT,intervene,3305.0,none,watch
10,3310.0079475,intervene,acting_while_looking_away,0.411,acting_while_looking_away,Hub Puzzle: Cooking Pot,3310.0,3310.0,PossiblyStuck,NONE,watch,3310.0,none,watch
10,3315.0057249,watch,purposeful_action,0.527,purposeful_action,Hub Puzzle: Cooking Pot,3315.0,3315.0,PossiblyStuck,NONE,watch,3315.0,none,watch
10,3320.0044695,intervene,lost_and_passive,0.546,lost_and_passive,Hub Puzzle: Cooking Pot,3320.0,3320.0,PossiblyStuck,NONE,watch,3320.0,none,watch
10,3325.0244531,watch,focused_but_idle,0.603,focused_but_idle,Hub Puzzle: Cooking Pot,3325.0,3325.0,PossiblyStuck,NONE,watch,3325.0,none,watch
10,3330.0123884,intervene,uncertain_checking,0.277,uncertain_checking,Hub Puzzle: Cooking Pot,3330.0,3330.0,Victory,NONE,watch,3330.0,none,watch
10,3335.0130961,intervene,uncertain_checking,0.538,uncertain_checking,Hub Puzzle: Cooking Pot,3335.0,3335.0,Victory,NONE,watch,3335.0,none,watch
10,3340.0043051,watch,watching_task_but_idle,0.587,watching_task_but_idle,Hub Puzzle: Cooking Pot,3340.0,3340.0,Victory,NONE,watch,3340.0,none,watch
10,3345.00745,watch,focused_but_idle,0.572,focused_but_idle,Hub Puzzle: Cooking Pot,3345.0,3345.0,Victory,NONE,watch,3345.0,none,watch
10,3350.0012258,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3350.0,3350.0,Victory,NONE,watch,3350.0,none,watch
10,3355.0074523,watch,purposeful_action,0.451,purposeful_action,Hub Puzzle: Cooking Pot,3355.0,3355.0,Victory,NONE,watch,3355.0,none,watch
10,3360.0050781,watch,acting_while_looking_away,0.388,acting_while_looking_away,Hub Puzzle: Cooking Pot,3360.0,3360.0,Victory,NONE,watch,3360.0,none,watch
10,3365.0049644,probe,locked_gaze_but_active,0.677,locked_gaze_but_active,Hub Puzzle: Cooking Pot,3365.0,3365.0,Victory,NONE,watch,3365.0,none,watch
10,3370.0027827,watch,focused_but_idle,0.685,focused_but_idle,Hub Puzzle: Cooking Pot,3370.0,3370.0,Victory,NONE,watch,3370.0,none,watch
10,3375.006592,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3375.0,3375.0,Victory,NONE,watch,3375.0,none,watch
10,3380.0040331,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3380.0,3380.0,Victory,NONE,watch,3380.0,none,watch
10,3385.0056367,watch,purposeful_task_gaze,0.603,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3385.0,3385.0,Victory,NONE,watch,3385.0,none,watch
10,3390.002083,watch,watching_task_but_idle,0.618,watching_task_but_idle,Hub Puzzle: Cooking Pot,3390.0,3390.0,Victory,NONE,watch,3390.0,none,watch
10,3395.0010988,watch,focused_but_idle,0.58,focused_but_idle,Hub Puzzle: Cooking Pot,3395.0,3395.0,Victory,NONE,watch,3395.0,none,watch
10,3400.0113999,watch,acting_while_looking_away,0.412,acting_while_looking_away,Hub Puzzle: Cooking Pot,3400.0,3400.0,Victory,NONE,watch,3400.0,none,watch
10,3405.0098316,watch,focused_but_idle,0.726,focused_but_idle,Hub Puzzle: Cooking Pot,3405.0,3405.0,Victory,NONE,watch,3405.0,none,watch
10,3410.0071577,watch,acting_while_looking_away,0.492,acting_while_looking_away,Hub Puzzle: Cooking Pot,3410.0,3410.0,Victory,NONE,watch,3410.0,none,watch
10,3415.0019585,probe,locked_gaze_but_active,0.713,locked_gaze_but_active,Hub Puzzle: Cooking Pot,3415.0,3415.0,Victory,NONE,watch,3415.0,none,watch
10,3420.004849,probe,acting_while_looking_away,0.646,acting_while_looking_away,Hub Puzzle: Cooking Pot,3420.0,3420.0,Victory,NONE,watch,3420.0,none,watch
10,3425.0128648,probe,acting_while_looking_away,0.544,acting_while_looking_away,Hub Puzzle: Cooking Pot,3425.0,3425.0,Victory,NONE,watch,3425.0,none,watch
10,3430.0233202,probe,acting_while_looking_away,0.575,acting_while_looking_away,Hub Puzzle: Cooking Pot,3430.0,3430.0,Victory,NONE,watch,3430.0,none,watch
10,3435.000141,probe,acting_while_looking_away,0.46,acting_while_looking_away,Hub Puzzle: Cooking Pot,3435.0,3435.0,Victory,NONE,watch,3435.0,none,watch
10,3440.0083266,intervene,acting_while_looking_away,0.479,acting_while_looking_away,Hub Puzzle: Cooking Pot,3440.0,3440.0,Victory,NONE,watch,3440.0,none,watch
10,3445.0026458,intervene,acting_while_looking_away,0.458,acting_while_looking_away,Hub Puzzle: Cooking Pot,3445.0,3445.0,Victory,NONE,watch,3445.0,none,watch
10,3450.0085286,watch,focused_but_idle,0.529,focused_but_idle,Hub Puzzle: Cooking Pot,3450.0,3450.0,Victory,NONE,watch,3450.0,none,watch
10,3455.0074565,intervene,uncertain_checking,0.54,uncertain_checking,Hub Puzzle: Cooking Pot,3455.0,3455.0,Victory,NONE,watch,3455.0,none,watch
10,3460.0031711,watch,watching_task_but_idle,0.598,watching_task_but_idle,Hub Puzzle: Cooking Pot,3460.0,3460.0,Victory,NONE,watch,3460.0,none,watch
10,3465.0091058,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3465.0,3465.0,Victory,NONE,watch,3465.0,none,watch
10,3470.0085289,probe,watching_task_but_idle,0.682,watching_task_but_idle,Hub Puzzle: Cooking Pot,3470.0,3470.0,Victory,NONE,watch,3470.0,none,watch
10,3475.0106626,watch,focused_but_idle,0.584,focused_but_idle,Hub Puzzle: Cooking Pot,3475.0,3475.0,Victory,NONE,watch,3475.0,none,watch
10,3480.0114271,probe,watching_task_but_idle,0.727,watching_task_but_idle,Hub Puzzle: Cooking Pot,3480.0,3480.0,Victory,NONE,watch,3480.0,none,watch
10,3485.0077885,probe,watching_task_but_idle,0.702,watching_task_but_idle,Hub Puzzle: Cooking Pot,3485.0,3485.0,Victory,NONE,watch,3485.0,none,watch
10,3490.0139416,probe,frozen,0.699,frozen,Hub Puzzle: Cooking Pot,3490.0,3490.0,Victory,NONE,watch,3490.0,none,watch
10,3495.0011446,probe,focused_but_idle,0.514,focused_but_idle,Hub Puzzle: Cooking Pot,3495.0,3495.0,Victory,NONE,watch,3495.0,none,watch
10,3500.0006501,watch,purposeful_task_gaze,0.314,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3500.0,3500.0,Victory,NONE,watch,3500.0,none,watch
10,3505.0018373,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3505.0,3505.0,Victory,NONE,watch,3505.0,explicit,intervene
10,3510.0031506,probe,frozen,0.727,frozen,Hub Puzzle: Cooking Pot,3510.0,3510.0,Victory,NONE,watch,3510.0,none,watch
10,3515.0061731,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3515.0,3515.0,Victory,NONE,watch,3515.0,none,watch
10,3520.0056669,probe,frozen,0.681,frozen,Hub Puzzle: Cooking Pot,3520.0,3520.0,Victory,NONE,watch,3520.0,none,watch
10,3525.010594,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3525.0,3525.0,Victory,NONE,watch,3525.0,none,watch
10,3530.0093267,watch,purposeful_task_gaze,0.641,purposeful_task_gaze,Hub Puzzle: Cooking Pot,3530.0,3530.0,Victory,NONE,watch,3530.0,none,watch
10,3535.0086171,probe,locked_on_environment,0.47,locked_on_environment,Hub Puzzle: Cooking Pot,3535.0,3535.0,Victory,NONE,watch,3535.0,none,watch
10,3540.0108034,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3540.0,3540.0,Victory,NONE,watch,3540.0,none,watch
10,3545.0067255,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3545.0,3545.0,Victory,NONE,watch,3545.0,none,watch
10,3550.0122368,probe,locked_on_environment,0.532,locked_on_environment,Hub Puzzle: Cooking Pot,3550.0,3550.0,Victory,NONE,watch,3550.0,none,watch
10,3555.0067939,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3555.0,3555.0,Victory,NONE,watch,3555.0,none,watch
10,3560.0073148,watch,none,1.0,none,Hub Puzzle: Cooking Pot,3560.0,3560.0,Victory,NONE,watch,3560.0,none,watch
10,3565.0059811,watch,watching_task_but_idle,0.459,watching_task_but_idle,Hub Puzzle: Cooking Pot,3565.0,3565.0,Victory,NONE,watch,3565.0,none,watch
10,3570.000215,watch,focused_but_idle,0.595,focused_but_idle,Hub Puzzle: Cooking Pot,3570.0,3570.0,Victory,NONE,watch,3570.0,none,watch
10,3575.0073419,probe,watching_task_but_idle,0.486,watching_task_but_idle,Hub Puzzle: Cooking Pot,3575.0,3575.0,Victory,NONE,watch,3575.0,none,watch
10,3580.011016,watch,acting_while_looking_away,0.49,acting_while_looking_away,Hub Puzzle: Cooking Pot,3580.0,3580.0,Victory,NONE,watch,3580.0,none,watch
10,3585.0051932,watch,purposeful_scanning,0.342,purposeful_scanning,Hub Puzzle: Cooking Pot,3585.0,3585.0,Victory,NONE,watch,3585.0,none,watch
10,3590.0043907,watch,acting_while_looking_away,0.621,acting_while_looking_away,Transition,3590.0,3590.0,Victory,NONE,watch,3590.0,none,watch
10,3595.0027905,watch,frozen,0.682,frozen,Transition,3595.0,3595.0,Victory,NONE,watch,3595.0,none,watch
12,0.1247601,watch,none,1.0,none,Transition,0.0,0.0,TriggerCheck,NONE,watch,0.0,none,watch
12,5.0010233,watch,none,1.0,none,Transition,5.0,5.0,TriggerCheck,NONE,watch,5.0,none,watch
12,10.0134817,watch,scanning_but_passive,0.512,scanning_but_passive,Transition,10.0,10.0,TriggerCheck,NONE,watch,10.0,none,watch
12,15.0060756,watch,lost_and_passive,0.3,lost_and_passive,Transition,15.0,15.0,TriggerCheck,NONE,watch,15.0,none,watch
12,20.0046927,watch,scanning_but_passive,0.5,scanning_but_passive,Transition,20.0,20.0,TriggerCheck,NONE,watch,20.0,none,watch
12,25.0054392,watch,scanning_but_passive,0.521,scanning_but_passive,Transition,25.0,25.0,TriggerCheck,PROMPT,probe,25.0,none,watch
12,30.005305,watch,systematic_search,0.357,systematic_search,Transition,30.0,30.0,TriggerCheck,NONE,watch,30.0,none,watch
12,35.0062769,watch,purposeful_scanning,0.594,purposeful_scanning,Transition,35.0,35.0,TriggerCheck,NONE,watch,35.0,none,watch
12,40.0061316,watch,uncertain_checking,0.361,uncertain_checking,Transition,40.0,40.0,TriggerCheck,NONE,watch,40.0,none,watch
12,45.0064074,watch,none,1.0,none,Transition,45.0,45.0,TriggerCheck,NONE,watch,45.0,none,watch
12,50.0023875,watch,purposeful_scanning,0.32,purposeful_scanning,Transition,50.0,50.0,TriggerCheck,NONE,watch,50.0,none,watch
12,55.0100685,watch,none,1.0,none,Transition,55.0,55.0,TriggerCheck,PROMPT,probe,55.0,none,watch
12,60.0004939,watch,systematic_search,0.487,systematic_search,Transition,60.0,60.0,TriggerCheck,NONE,watch,60.0,none,watch
12,65.0061772,watch,purposeful_task_gaze,0.278,purposeful_task_gaze,Transition,65.0,65.0,TriggerCheck,NONE,watch,65.0,none,watch
12,70.0055596,watch,purposeful_task_gaze,0.248,purposeful_task_gaze,Transition,70.0,70.0,TriggerCheck,NONE,watch,70.0,none,watch
12,75.0041972,watch,scanning_but_passive,0.408,scanning_but_passive,Transition,75.0,75.0,TriggerCheck,NONE,watch,75.0,none,watch
12,80.0093958,watch,acting_while_looking_away,0.418,acting_while_looking_away,Transition,80.0,80.0,TriggerCheck,NONE,watch,80.0,none,watch
12,85.0087692,watch,uncertain_checking,0.632,uncertain_checking,Transition,85.0,85.0,TriggerCheck,PROMPT,probe,85.0,none,watch
12,90.012528,watch,uncertain_checking,0.428,uncertain_checking,Transition,90.0,90.0,TriggerCheck,NONE,watch,90.0,none,watch
12,95.0046594,watch,purposeful_scanning,0.751,purposeful_scanning,Transition,95.0,95.0,TriggerCheck,NONE,watch,95.0,none,watch
12,100.0121268,watch,watching_task_but_idle,0.334,watching_task_but_idle,Transition,100.0,100.0,TriggerCheck,NONE,watch,100.0,none,watch
12,105.010231,watch,focused_but_idle,0.589,focused_but_idle,Transition,105.0,105.0,TriggerCheck,NONE,watch,105.0,none,watch
12,110.0020757,watch,scanning_but_passive,0.361,scanning_but_passive,Transition,110.0,110.0,TriggerCheck,NONE,watch,110.0,none,watch
12,115.0058226,watch,purposeful_scanning,0.334,purposeful_scanning,Transition,115.0,115.0,TriggerCheck,PROMPT,probe,115.0,none,watch
12,120.0117799,watch,uncertain_checking,0.52,uncertain_checking,Transition,120.0,120.0,TriggerCheck,NONE,watch,120.0,none,watch
12,125.0016564,watch,purposeful_task_gaze,0.342,purposeful_task_gaze,Transition,125.0,125.0,TriggerCheck,NONE,watch,125.0,none,watch
12,130.0103749,watch,none,1.0,none,Transition,130.0,130.0,TriggerCheck,NONE,watch,130.0,none,watch
12,135.0086301,probe,uncertain_checking,0.42,uncertain_checking,Transition,135.0,135.0,TriggerCheck,NONE,watch,135.0,none,watch
12,140.0041577,probe,uncertain_checking,0.529,uncertain_checking,Transition,140.0,140.0,TriggerCheck,NONE,watch,140.0,none,watch
12,145.0021076,watch,acting_while_looking_away,0.567,acting_while_looking_away,Transition,145.0,145.0,TriggerCheck,PROMPT,probe,145.0,none,watch
12,150.0122881,watch,uncertain_checking,0.377,uncertain_checking,Transition,150.0,150.0,TriggerCheck,NONE,watch,150.0,none,watch
12,155.0075295,probe,acting_while_looking_away,0.581,acting_while_looking_away,Transition,155.0,155.0,TriggerCheck,NONE,watch,155.0,none,watch
12,160.0081454,probe,scanning_but_passive,0.585,scanning_but_passive,Transition,160.0,160.0,TriggerCheck,NONE,watch,160.0,none,watch
12,165.0010537,watch,none,1.0,none,Transition,165.0,165.0,TriggerCheck,NONE,watch,165.0,none,watch
