participant_id,puzzle_id,window_start,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,temporal_label,temporal_confidence,disagreement_type,disagreement_intensity,dominant_tension,n_contradictions,n_constructive,confidence_spread
5,Transition,890.0034646,searching,0.512,hesitant,0.488,progressing,0.762,persistent,0.75,contradictory,0.637,scattered_but_progressing,1,1,0.128
5,Transition,895.0001443,focused,0.485,hesitant,0.637,progressing,0.36,transient,0.4,constructive,0.578,focused_progress,0,1,0.106
5,Transition,900.014912,focused,0.518,hesitant,0.637,progressing,0.348,transient,0.4,constructive,0.567,focused_progress,0,1,0.112
5,Transition,905.011257,focused,0.796,hesitant,0.85,progressing,0.581,persistent,0.75,constructive,0.311,focused_progress,0,1,0.101
5,Spoke Puzzle: Amount of Protein,910.0019153,searching,0.436,hesitant,0.7,stalled,0.333,transient,0.4,unstructured,1.0,none,0,0,0.139
5,Spoke Puzzle: Amount of Protein,915.0012468,focused,0.665,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.351,focused_progress,0,1,0.109
5,Spoke Puzzle: Amount of Protein,920.0084805,focused,0.375,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.496,focused_progress,0,1,0.127
5,Spoke Puzzle: Amount of Protein,925.0070284,focused,0.853,active,0.575,progressing,0.9,persistent,0.75,contradictory,0.571,pop_says_stuck_but_active,1,2,0.125
5,Spoke Puzzle: Amount of Protein,930.0105995,locked,0.665,inactive,0.743,stalled,0.7,transient,0.4,constructive,0.278,passive_and_stuck,0,3,0.134
5,Spoke Puzzle: Amount of Protein,935.008657,locked,0.665,inactive,0.757,stalled,0.7,transient,0.4,constructive,0.272,passive_and_stuck,0,3,0.137
5,Spoke Puzzle: Amount of Protein,940.0114921,locked,0.665,inactive,0.77,stalled,0.7,looping,0.85,constructive,0.265,passive_and_stuck,0,3,0.071
5,Spoke Puzzle: Amount of Protein,945.0092611,locked,0.665,inactive,0.778,stalled,0.7,looping,0.85,constructive,0.261,passive_and_stuck,0,3,0.072
5,Spoke Puzzle: Amount of Protein,950.0079932,focused,0.713,inactive,0.787,stalled,0.7,looping,0.65,contradictory,0.75,focused_but_idle,1,1,0.049
5,Spoke Puzzle: Amount of Protein,955.0103913,focused,0.157,active,0.504,progressing,0.9,transient,0.4,constructive,0.384,pop_confirms_progress,0,3,0.268
5,Spoke Puzzle: Amount of Protein,960.0084098,focused,0.405,hesitant,0.85,progressing,0.767,transient,0.4,constructive,0.414,focused_progress,0,1,0.205
5,Spoke Puzzle: Amount of Protein,965.0009317,focused,0.377,inactive,0.834,stalled,0.7,transient,0.4,contradictory,0.605,focused_but_idle,1,2,0.195
5,Spoke Puzzle: Amount of Protein,970.0044397,focused,0.381,active,0.824,progressing,0.9,transient,0.4,constructive,0.346,pop_confirms_progress,0,3,0.237
5,Spoke Puzzle: Amount of Protein,975.0040972,focused,0.211,active,0.643,progressing,0.9,transient,0.4,constructive,0.341,pop_confirms_progress,0,3,0.259
5,Transition,980.0000467,searching,0.855,active,0.736,progressing,0.9,transient,0.4,contradictory,0.877,scattered_but_progressing,1,1,0.196
5,Transition,985.0068503,searching,0.618,active,0.95,progressing,0.9,transient,0.4,contradictory,0.759,scattered_but_progressing,1,1,0.223
5,Transition,990.0028309,searching,0.389,active,0.798,progressing,0.9,persistent,0.75,contradictory,0.645,scattered_but_progressing,1,2,0.193
5,Transition,995.0233979,searching,0.201,active,0.6,progressing,0.9,persistent,0.75,contradictory,0.55,scattered_but_progressing,1,2,0.26
5,Transition,1000.0137013,searching,0.776,active,0.647,progressing,0.9,persistent,0.75,contradictory,0.838,scattered_but_progressing,1,2,0.09
5,Transition,1005.0106425,focused,0.403,hesitant,0.65,progressing,0.9,transient,0.4,constructive,0.349,focused_progress,0,1,0.207
5,Transition,1010.0085885,focused,0.578,inactive,0.757,stalled,0.7,transient,0.4,contradictory,0.667,focused_but_idle,1,1,0.137
5,Transition,1015.0045006,searching,0.828,inactive,0.5,stalled,0.7,transient,0.4,contradictory,0.664,scanning_but_passive,2,2,0.167
5,Transition,1020.0016548,locked,0.645,inactive,0.8,stalled,0.7,looping,0.65,constructive,0.25,passive_and_stuck,0,3,0.062
5,Transition,1025.0011729,focused,0.629,inactive,0.798,stalled,0.7,looping,0.65,contradictory,0.714,focused_but_idle,1,1,0.065
5,Transition,1030.0150479,searching,0.894,inactive,0.521,stalled,0.7,looping,0.65,contradictory,0.708,scanning_but_passive,2,2,0.134
5,Transition,1035.0086216,locked,0.665,inactive,0.849,stalled,0.706,looping,0.65,constructive,0.223,passive_and_stuck,0,3,0.079
5,Transition,1040.0056163,searching,0.638,inactive,0.805,stalled,0.717,looping,0.65,contradictory,0.722,scanning_but_passive,2,2,0.066
5,Transition,1045.0044831,searching,0.95,hesitant,0.85,progressing,0.726,transient,0.4,contradictory,0.838,scattered_but_progressing,1,1,0.207
5,Transition,1050.0015318,focused,0.198,hesitant,0.488,progressing,0.844,transient,0.4,constructive,0.479,focused_progress,0,1,0.234
5,Transition,1055.0178134,searching,0.854,active,0.531,progressing,0.828,transient,0.4,contradictory,0.841,scattered_but_progressing,1,2,0.194
5,Transition,1060.0081279,focused,0.33,hesitant,0.488,progressing,0.812,transient,0.4,constructive,0.429,focused_progress,0,1,0.185
5,Transition,1065.002975,locked,0.573,inactive,0.9,stalled,0.774,transient,0.4,constructive,0.163,passive_and_stuck,0,3,0.191
5,Transition,1070.0068606,focused,0.554,hesitant,0.65,progressing,0.78,transient,0.4,constructive,0.333,focused_progress,0,1,0.139
5,Transition,1075.0108218,focused,0.388,hesitant,0.85,progressing,0.631,transient,0.4,constructive,0.49,focused_progress,0,1,0.19
5,Spoke Puzzle: Pasta in Sauce,1080.0102572,focused,0.5,hesitant,0.85,failing,0.6,transient,0.4,contradictory,0.55,focused_but_failing,1,0,0.167
5,Spoke Puzzle: Pasta in Sauce,1085.0204261,focused,0.619,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.307,focused_progress,0,1,0.133
5,Spoke Puzzle: Pasta in Sauce,1090.0018361,focused,0.582,inactive,0.688,stalled,0.7,transient,0.4,contradictory,0.635,focused_but_idle,1,1,0.12
5,Spoke Puzzle: Pasta in Sauce,1095.0107686,searching,0.179,inactive,0.686,stalled,0.7,transient,0.4,contradictory,0.432,scanning_but_passive,2,2,0.216
5,Spoke Puzzle: Pasta in Sauce,1100.0018106,focused,0.506,active,0.708,progressing,0.9,transient,0.4,constructive,0.297,focused_progress,0,3,0.192
5,Spoke Puzzle: Pasta in Sauce,1105.0034667,focused,0.641,hesitant,0.488,progressing,0.633,transient,0.4,constructive,0.363,focused_progress,0,1,0.101
5,Spoke Puzzle: Pasta in Sauce,1110.0015468,searching,0.569,active,0.633,progressing,0.767,transient,0.4,contradictory,0.668,scattered_but_progressing,1,1,0.132
5,Spoke Puzzle: Pasta in Sauce,1115.0031344,focused,0.392,active,0.355,progressing,0.9,transient,0.4,constructive,0.354,focused_progress,0,3,0.225
5,Spoke Puzzle: Pasta in Sauce,1120.0125522,focused,0.504,active,0.379,progressing,0.767,transient,0.4,constructive,0.365,focused_progress,0,2,0.154
5,Spoke Puzzle: Pasta in Sauce,1125.0097555,searching,0.191,hesitant,0.65,progressing,0.9,transient,0.4,contradictory,0.545,scattered_but_progressing,1,1,0.266
5,Spoke Puzzle: Pasta in Sauce,1130.0095888,focused,0.612,active,0.721,progressing,0.9,transient,0.4,constructive,0.244,focused_progress,0,2,0.181
5,Spoke Puzzle: Pasta in Sauce,1135.0089528,focused,0.5,active,0.389,progressing,0.525,transient,0.4,constructive,0.238,pop_confirms_progress,0,3,0.06
5,Spoke Puzzle: Pasta in Sauce,1140.0064364,focused,0.226,inactive,0.671,stalled,0.7,transient,0.4,contradictory,0.449,focused_but_idle,1,2,0.196
5,Spoke Puzzle: Pasta in Sauce,1145.0028089,searching,0.606,active,0.383,progressing,0.633,transient,0.4,contradictory,0.619,scattered_but_progressing,1,1,0.115
5,Spoke Puzzle: Pasta in Sauce,1150.0227439,focused,0.5,hesitant,0.375,progressing,0.767,transient,0.4,constructive,0.367,focused_progress,0,2,0.155
5,Spoke Puzzle: Pasta in Sauce,1155.0084834,searching,0.228,inactive,0.31,stalled,0.7,transient,0.4,contradictory,0.269,scanning_but_passive,1,1,0.178
5,Spoke Puzzle: Pasta in Sauce,1160.0064124,searching,0.19,active,0.369,progressing,0.9,transient,0.4,contradictory,0.545,scattered_but_progressing,1,2,0.264
5,Spoke Puzzle: Pasta in Sauce,1165.0012408,focused,0.222,active,0.403,progressing,0.9,transient,0.4,constructive,0.387,pop_confirms_progress,0,3,0.253
5,Spoke Puzzle: Pasta in Sauce,1170.0237618,searching,0.605,active,0.645,progressing,0.9,transient,0.4,contradictory,0.752,scattered_but_progressing,1,2,0.178
5,Transition,1175.0103439,searching,0.516,active,0.632,progressing,0.9,transient,0.4,contradictory,0.708,scattered_but_progressing,2,1,0.185
5,Transition,1180.0105811,searching,0.355,active,0.616,progressing,0.9,persistent,0.75,contradictory,0.627,scattered_but_progressing,2,1,0.2
5,Transition,1185.0084103,searching,0.369,hesitant,0.337,progressing,0.9,persistent,0.75,contradictory,0.635,scattered_but_progressing,2,0,0.242
5,Transition,1190.0051618,searching,0.708,active,0.568,progressing,0.9,persistent,0.75,contradictory,0.804,scattered_but_progressing,1,2,0.118
5,Transition,1195.0038738,focused,0.235,inactive,0.736,stalled,0.7,transient,0.4,contradictory,0.485,focused_but_idle,1,2,0.209
5,Transition,1200.0082746,focused,0.199,active,0.52,progressing,0.9,transient,0.4,constructive,0.381,pop_confirms_progress,0,3,0.255
5,Transition,1205.0133607,focused,0.351,active,0.425,progressing,0.9,transient,0.4,constructive,0.375,focused_progress,0,2,0.222
5,Transition,1210.005486,focused,0.432,inactive,0.552,stalled,0.7,transient,0.4,contradictory,0.492,focused_but_idle,1,1,0.118
5,Transition,1215.0092421,searching,0.369,hesitant,0.85,progressing,0.767,transient,0.4,contradictory,0.568,scattered_but_progressing,2,0,0.214
5,Transition,1220.010878,searching,0.875,hesitant,0.488,progressing,0.9,transient,0.4,contradictory,0.887,scattered_but_progressing,1,1,0.224
5,Transition,1225.0130721,focused,0.609,inactive,0.809,stalled,0.7,transient,0.4,contradictory,0.709,focused_but_idle,1,2,0.15
5,Transition,1230.0123962,searching,0.171,hesitant,0.7,progressing,0.618,transient,0.4,contradictory,0.395,scattered_but_progressing,1,0,0.206
5,Transition,1235.0094156,focused,0.44,inactive,0.433,stalled,0.722,transient,0.4,contradictory,0.436,focused_but_idle,1,1,0.13
5,Transition,1240.0014222,focused,0.453,active,0.672,progressing,0.853,transient,0.4,constructive,0.347,focused_progress,0,2,0.181
5,Hub Puzzle: Cooking Pot,1245.0038173,focused,0.304,hesitant,0.65,progressing,0.837,transient,0.4,constructive,0.429,focused_progress,0,1,0.209
5,Hub Puzzle: Cooking Pot,1250.0138537,focused,0.41,inactive,0.67,stalled,0.7,transient,0.4,contradictory,0.54,focused_but_idle,1,2,0.14
5,Hub Puzzle: Cooking Pot,1255.016501,focused,0.44,inactive,0.663,stalled,0.7,transient,0.4,contradictory,0.551,focused_but_idle,1,1,0.132
5,Hub Puzzle: Cooking Pot,1260.0013495,focused,0.723,inactive,0.731,stalled,0.7,looping,0.85,contradictory,0.727,focused_but_idle,1,1,0.058
5,Hub Puzzle: Cooking Pot,1265.0065559,focused,0.639,active,0.663,progressing,0.9,transient,0.4,constructive,0.23,focused_progress,0,3,0.177
5,Hub Puzzle: Cooking Pot,1270.0078659,focused,0.632,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.367,focused_progress,0,1,0.103
5,Hub Puzzle: Cooking Pot,1275.0005822,searching,0.55,active,0.565,progressing,0.9,transient,0.4,contradictory,0.725,scattered_but_progressing,1,2,0.183
5,Hub Puzzle: Cooking Pot,1280.0010796,searching,0.519,active,0.794,progressing,0.9,transient,0.4,contradictory,0.71,scattered_but_progressing,1,2,0.202
5,Hub Puzzle: Cooking Pot,1285.0092148,focused,0.74,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.246,focused_progress,0,1,0.145
5,Hub Puzzle: Cooking Pot,1290.0241562,focused,0.184,active,0.791,progressing,0.9,transient,0.4,constructive,0.352,pop_confirms_progress,0,3,0.29
5,Hub Puzzle: Cooking Pot,1295.0033058,searching,0.159,active,0.602,progressing,0.9,transient,0.4,contradictory,0.529,scattered_but_progressing,1,2,0.272
5,Hub Puzzle: Cooking Pot,1300.0128028,focused,0.146,active,0.85,progressing,0.9,transient,0.4,constructive,0.477,focused_progress,0,2,0.315
5,Hub Puzzle: Cooking Pot,1305.0099521,searching,0.221,active,0.649,progressing,0.9,transient,0.4,contradictory,0.56,scattered_but_progressing,1,2,0.256
5,Hub Puzzle: Cooking Pot,1310.0102146,focused,0.713,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.327,focused_progress,0,1,0.119
5,Hub Puzzle: Cooking Pot,1315.0093842,focused,0.642,inactive,0.667,stalled,0.7,transient,0.4,contradictory,0.655,focused_but_idle,1,1,0.119
5,Hub Puzzle: Cooking Pot,1320.0215865,focused,0.422,hesitant,0.65,progressing,0.633,transient,0.4,constructive,0.473,focused_progress,0,1,0.116
5,Hub Puzzle: Cooking Pot,1325.0025045,focused,0.392,active,0.556,progressing,0.9,transient,0.4,constructive,0.354,focused_progress,0,2,0.206
5,Hub Puzzle: Cooking Pot,1330.0135249,searching,0.545,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.656,scattered_but_progressing,2,0,0.135
5,Hub Puzzle: Cooking Pot,1335.0004543,focused,0.344,hesitant,0.337,progressing,0.9,transient,0.4,constructive,0.378,focused_progress,0,2,0.235
5,Hub Puzzle: Cooking Pot,1340.0089917,searching,0.852,hesitant,0.85,progressing,0.633,transient,0.4,contradictory,0.742,scattered_but_progressing,1,1,0.186
5,Hub Puzzle: Cooking Pot,1345.0031011,focused,0.572,inactive,0.774,stalled,0.7,transient,0.4,contradictory,0.673,focused_but_idle,1,2,0.142
5,Hub Puzzle: Cooking Pot,1350.0026405,focused,0.444,hesitant,0.488,progressing,0.9,transient,0.4,contradictory,0.358,pop_says_exploring_but_focused,1,1,0.2
5,Hub Puzzle: Cooking Pot,1355.0244632,focused,0.388,hesitant,0.65,progressing,0.9,transient,0.4,constructive,0.356,focused_progress,0,1,0.21
5,Hub Puzzle: Cooking Pot,1360.0059158,focused,0.493,hesitant,0.65,progressing,0.9,persistent,0.75,constructive,0.303,focused_progress,0,1,0.148
5,Hub Puzzle: Cooking Pot,1365.0095934,locked,0.584,inactive,0.838,stalled,0.702,transient,0.4,constructive,0.23,passive_and_stuck,0,3,0.161
5,Hub Puzzle: Cooking Pot,1370.011985,locked,0.665,inactive,0.85,stalled,0.713,transient,0.4,constructive,0.219,passive_and_stuck,0,3,0.163
5,Hub Puzzle: Cooking Pot,1375.001439,focused,0.241,hesitant,0.85,progressing,0.732,transient,0.4,constructive,0.514,focused_progress,0,1,0.245
5,Hub Puzzle: Cooking Pot,1380.0001149,focused,0.452,inactive,0.876,stalled,0.736,transient,0.4,contradictory,0.664,focused_but_idle,1,2,0.197
5,Hub Puzzle: Cooking Pot,1385.0065296,focused,0.732,hesitant,0.85,progressing,0.567,transient,0.4,constructive,0.351,focused_progress,0,1,0.17
5,Hub Puzzle: Cooking Pot,1390.0102327,focused,0.775,hesitant,0.65,progressing,0.818,transient,0.4,constructive,0.204,focused_progress,0,1,0.163
5,Hub Puzzle: Cooking Pot,1395.0024633,focused,0.561,inactive,0.922,stalled,0.77,transient,0.4,contradictory,0.742,focused_but_idle,1,2,0.199
5,Hub Puzzle: Cooking Pot,1400.0060648,searching,0.426,hesitant,0.488,progressing,0.786,transient,0.4,contradictory,0.606,scattered_but_progressing,1,1,0.154
5,Hub Puzzle: Cooking Pot,1405.0015492,focused,0.813,hesitant,0.7,progressing,0.637,transient,0.4,constructive,0.275,focused_progress,0,1,0.151
5,Hub Puzzle: Cooking Pot,1410.0099153,searching,0.439,hesitant,0.65,progressing,0.754,transient,0.4,contradictory,0.597,scattered_but_progressing,1,1,0.147
5,Hub Puzzle: Cooking Pot,1415.0076275,searching,0.231,hesitant,0.7,progressing,0.354,transient,0.4,contradictory,0.292,scattered_but_progressing,1,0,0.172
5,Hub Puzzle: Cooking Pot,1420.0032612,focused,0.257,inactive,0.7,stalled,0.827,transient,0.4,contradictory,0.478,focused_but_idle,1,1,0.228
5,Hub Puzzle: Cooking Pot,1425.0116313,searching,0.167,active,0.746,progressing,0.707,transient,0.4,contradictory,0.437,scattered_but_progressing,1,2,0.237
5,Hub Puzzle: Cooking Pot,1430.0015177,searching,0.495,active,0.774,progressing,0.9,transient,0.4,contradictory,0.698,scattered_but_progressing,1,2,0.203
5,Hub Puzzle: Cooking Pot,1435.0110028,searching,0.629,active,0.736,progressing,0.9,persistent,0.75,contradictory,0.764,scattered_but_progressing,1,1,0.097
5,Hub Puzzle: Cooking Pot,1440.0106166,focused,0.328,active,0.4,progressing,0.633,transient,0.4,constructive,0.519,focused_progress,0,2,0.115
5,Hub Puzzle: Cooking Pot,1445.0036114,searching,0.163,active,0.441,progressing,0.767,transient,0.4,contradictory,0.465,scattered_but_progressing,1,1,0.215
5,Hub Puzzle: Cooking Pot,1450.0011195,searching,0.668,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.718,scattered_but_progressing,1,1,0.135
5,Hub Puzzle: Cooking Pot,1455.0040435,focused,0.449,hesitant,0.65,progressing,0.767,transient,0.4,constructive,0.392,focused_progress,0,1,0.149
5,Hub Puzzle: Cooking Pot,1460.0099821,searching,0.95,hesitant,0.65,progressing,0.633,transient,0.4,contradictory,0.791,scattered_but_progressing,1,1,0.195
5,Hub Puzzle: Cooking Pot,1465.0103366,searching,0.676,hesitant,0.65,progressing,0.633,transient,0.4,contradictory,0.655,scattered_but_progressing,1,1,0.111
5,Hub Puzzle: Cooking Pot,1470.0004442,searching,0.397,inactive,0.686,stalled,0.7,transient,0.4,contradictory,0.542,scanning_but_passive,1,1,0.147
5,Hub Puzzle: Cooking Pot,1475.0028618,searching,0.936,active,0.579,progressing,0.9,transient,0.4,contradictory,0.918,scattered_but_progressing,1,2,0.224
5,Hub Puzzle: Cooking Pot,1480.012909,focused,0.639,hesitant,0.85,progressing,0.633,transient,0.4,constructive,0.364,focused_progress,0,1,0.159
5,Hub Puzzle: Cooking Pot,1485.0114897,searching,0.483,hesitant,0.85,progressing,0.767,transient,0.4,contradictory,0.625,scattered_but_progressing,1,1,0.188
5,Hub Puzzle: Cooking Pot,1490.0010164,focused,0.686,hesitant,0.85,progressing,0.633,transient,0.4,constructive,0.341,focused_progress,0,1,0.161
5,Hub Puzzle: Cooking Pot,1495.0237917,focused,0.392,inactive,0.752,stalled,0.7,transient,0.4,contradictory,0.572,focused_but_idle,1,1,0.166
5,Hub Puzzle: Cooking Pot,1500.0122409,focused,0.419,hesitant,0.85,progressing,0.633,transient,0.4,constructive,0.474,focused_progress,0,1,0.183
5,Hub Puzzle: Cooking Pot,1505.0105758,searching,0.684,hesitant,0.488,progressing,0.9,transient,0.4,contradictory,0.792,scattered_but_progressing,1,0,0.193
5,Hub Puzzle: Cooking Pot,1510.0102328,searching,0.415,hesitant,0.85,progressing,0.618,transient,0.4,contradictory,0.516,scattered_but_progressing,1,0,0.183
5,Hub Puzzle: Cooking Pot,1515.013618,focused,0.706,inactive,0.82,stalled,0.723,transient,0.4,contradictory,0.763,focused_but_idle,1,1,0.158
5,Hub Puzzle: Cooking Pot,1520.0070747,focused,0.292,inactive,0.837,stalled,0.734,transient,0.4,contradictory,0.565,focused_but_idle,1,2,0.226
5,Hub Puzzle: Cooking Pot,1525.0026924,searching,0.235,hesitant,0.85,progressing,0.57,transient,0.4,contradictory,0.402,scattered_but_progressing,2,0,0.227
5,Hub Puzzle: Cooking Pot,1530.0146764,searching,0.95,inactive,0.557,stalled,0.757,transient,0.4,contradictory,0.754,scanning_but_passive,2,2,0.207
5,Hub Puzzle: Cooking Pot,1535.0106308,searching,0.733,inactive,0.839,stalled,0.768,transient,0.4,contradictory,0.786,scanning_but_passive,2,2,0.169
5,Hub Puzzle: Cooking Pot,1540.0129543,searching,0.95,hesitant,0.85,progressing,0.655,transient,0.4,contradictory,0.802,scattered_but_progressing,1,1,0.21
5,Hub Puzzle: Cooking Pot,1545.0067286,searching,0.95,inactive,0.768,stalled,0.791,transient,0.4,contradictory,0.859,scanning_but_passive,2,2,0.202
5,Hub Puzzle: Cooking Pot,1550.0103158,searching,0.453,hesitant,0.7,progressing,0.624,transient,0.4,contradictory,0.538,scattered_but_progressing,1,1,0.122
5,Hub Puzzle: Cooking Pot,1555.0140206,searching,0.192,inactive,0.95,stalled,0.814,transient,0.4,contradictory,0.571,scanning_but_passive,2,2,0.306
5,Hub Puzzle: Cooking Pot,1560.0277226,searching,0.25,hesitant,0.85,progressing,0.592,transient,0.4,contradictory,0.421,scattered_but_progressing,1,1,0.224
5,Hub Puzzle: Cooking Pot,1565.0187642,focused,0.702,inactive,0.95,stalled,0.836,transient,0.4,contradictory,0.826,focused_but_idle,1,1,0.206
5,Hub Puzzle: Cooking Pot,1570.0032462,focused,0.596,inactive,0.95,stalled,0.848,transient,0.4,contradictory,0.773,focused_but_idle,1,1,0.215
5,Hub Puzzle: Cooking Pot,1575.0070447,searching,0.601,inactive,0.927,stalled,0.859,looping,0.65,contradictory,0.764,scanning_but_passive,2,2,0.137
5,Hub Puzzle: Cooking Pot,1580.0014083,searching,0.657,inactive,0.902,stalled,0.87,looping,0.65,contradictory,0.78,scanning_but_passive,2,2,0.117
5,Hub Puzzle: Cooking Pot,1585.0060431,searching,0.406,active,0.728,progressing,0.646,transient,0.4,contradictory,0.526,scattered_but_progressing,1,2,0.145
5,Hub Puzzle: Cooking Pot,1590.007928,focused,0.181,active,0.7,progressing,0.63,transient,0.4,constructive,0.559,engaged_and_active,0,2,0.204
5,Hub Puzzle: Cooking Pot,1595.0044708,focused,0.176,hesitant,0.637,stalled,0.504,transient,0.4,unstructured,1.0,none,0,0,0.169
5,Hub Puzzle: Cooking Pot,1600.0029135,searching,0.285,active,0.434,progressing,0.448,transient,0.4,contradictory,0.366,scattered_but_progressing,1,2,0.064
5,Hub Puzzle: Cooking Pot,1605.0015077,searching,0.214,hesitant,0.85,stalled,0.395,transient,0.4,contradictory,0.282,pop_says_stuck_but_searching,1,0,0.235
5,Hub Puzzle: Cooking Pot,1610.0118409,searching,0.688,hesitant,0.488,progressing,0.424,transient,0.4,contradictory,0.556,scattered_but_progressing,1,1,0.113
5,Hub Puzzle: Cooking Pot,1615.0086666,searching,0.816,hesitant,0.637,stalled,0.55,transient,0.4,constructive,0.401,pop_confirms_exploration,0,1,0.15
5,Hub Puzzle: Cooking Pot,1620.0067475,focused,0.299,hesitant,0.637,stalled,0.55,transient,0.4,unstructured,1.0,none,0,0,0.131
5,Hub Puzzle: Cooking Pot,1625.0012699,focused,0.691,hesitant,0.488,stalled,0.413,looping,0.65,unstructured,1.0,none,0,0,0.114
5,Hub Puzzle: Cooking Pot,1630.0059626,focused,0.161,active,0.711,stalled,0.413,looping,0.85,contradictory,0.562,acting_without_progress,2,1,0.267
5,Hub Puzzle: Cooking Pot,1635.0119393,focused,0.201,active,0.865,progressing,0.9,transient,0.4,constructive,0.45,focused_progress,0,2,0.3
5,Hub Puzzle: Cooking Pot,1640.0015502,searching,0.207,active,0.74,progressing,0.525,transient,0.4,contradictory,0.366,scattered_but_progressing,1,2,0.194
5,Hub Puzzle: Cooking Pot,1645.0079543,searching,0.228,active,0.83,progressing,0.9,transient,0.4,contradictory,0.564,scattered_but_progressing,1,2,0.283
5,Hub Puzzle: Cooking Pot,1650.0036716,searching,0.522,active,0.662,progressing,0.525,persistent,0.75,contradictory,0.524,scattered_but_progressing,1,2,0.096
5,Hub Puzzle: Cooking Pot,1655.0032678,focused,0.353,hesitant,0.337,progressing,0.9,transient,0.4,constructive,0.373,focused_progress,0,1,0.234
5,Hub Puzzle: Cooking Pot,1660.0000628,focused,0.632,inactive,0.705,stalled,0.7,transient,0.4,contradictory,0.668,focused_but_idle,1,1,0.124
5,Hub Puzzle: Cooking Pot,1665.0243707,focused,0.158,active,0.862,progressing,0.9,transient,0.4,constructive,0.471,focused_progress,0,2,0.313
5,Hub Puzzle: Cooking Pot,1670.0018933,searching,0.458,active,0.834,progressing,0.9,transient,0.4,contradictory,0.679,scattered_but_progressing,1,2,0.221
5,Hub Puzzle: Cooking Pot,1675.0012137,focused,0.656,active,0.609,progressing,0.9,transient,0.4,constructive,0.222,focused_progress,0,2,0.178
5,Hub Puzzle: Cooking Pot,1680.0007571,searching,0.747,hesitant,0.65,progressing,0.767,transient,0.4,contradictory,0.757,scattered_but_progressing,1,1,0.146
5,Hub Puzzle: Cooking Pot,1685.0138264,focused,0.446,hesitant,0.337,progressing,0.9,transient,0.4,constructive,0.327,focused_progress,0,1,0.222
5,Hub Puzzle: Cooking Pot,1690.008589,searching,0.661,active,0.371,progressing,0.9,transient,0.4,contradictory,0.78,scattered_but_progressing,1,2,0.215
5,Hub Puzzle: Cooking Pot,1695.0019799,focused,0.5,active,0.768,progressing,0.525,transient,0.4,constructive,0.238,pop_confirms_progress,0,3,0.135
5,Hub Puzzle: Cooking Pot,1700.0100507,focused,0.559,active,0.647,progressing,0.9,transient,0.4,constructive,0.27,focused_progress,0,3,0.181
5,Hub Puzzle: Cooking Pot,1705.000408,searching,0.316,hesitant,0.375,progressing,0.633,transient,0.4,contradictory,0.475,scattered_but_progressing,1,0,0.121
5,Hub Puzzle: Cooking Pot,1710.0122004,focused,0.331,inactive,0.681,stalled,0.7,transient,0.4,contradictory,0.506,focused_but_idle,1,2,0.164
5,Hub Puzzle: Cooking Pot,1715.0242056,searching,0.37,active,0.845,progressing,0.525,transient,0.4,contradictory,0.448,scattered_but_progressing,1,2,0.188
5,Hub Puzzle: Cooking Pot,1720.0102241,searching,0.229,active,0.652,progressing,0.525,transient,0.4,contradictory,0.377,scattered_but_progressing,1,2,0.156
5,Hub Puzzle: Cooking Pot,1725.0016718,focused,0.197,active,0.797,progressing,0.9,transient,0.4,constructive,0.368,pop_confirms_progress,0,3,0.287
5,Hub Puzzle: Cooking Pot,1730.011221,focused,0.174,active,0.811,progressing,0.525,transient,0.4,constructive,0.238,pop_confirms_progress,0,3,0.23
5,Hub Puzzle: Cooking Pot,1735.0120753,searching,0.376,active,0.818,progressing,0.9,transient,0.4,contradictory,0.638,scattered_but_progressing,1,2,0.237
5,Hub Puzzle: Cooking Pot,1740.0078591,searching,0.24,active,0.842,progressing,0.9,transient,0.4,contradictory,0.57,scattered_but_progressing,1,2,0.282
5,Hub Puzzle: Cooking Pot,1745.0067638,searching,0.397,inactive,0.64,stalled,0.7,transient,0.4,contradictory,0.518,scanning_but_passive,2,1,0.137
5,Hub Puzzle: Cooking Pot,1750.01012,focused,0.654,hesitant,0.5,progressing,0.633,transient,0.4,constructive,0.357,focused_progress,0,1,0.103
5,Hub Puzzle: Cooking Pot,1755.00848,searching,0.363,hesitant,0.375,progressing,0.633,transient,0.4,contradictory,0.498,scattered_but_progressing,1,0,0.111
5,Hub Puzzle: Cooking Pot,1760.0122646,searching,0.343,hesitant,0.65,progressing,0.633,transient,0.4,contradictory,0.488,scattered_but_progressing,2,0,0.137
5,Hub Puzzle: Cooking Pot,1765.0089508,searching,0.214,active,0.694,progressing,0.9,persistent,0.75,contradictory,0.557,scattered_but_progressing,1,2,0.257
5,Hub Puzzle: Cooking Pot,1770.0077168,searching,0.237,active,0.53,progressing,0.9,persistent,0.75,contradictory,0.569,scattered_but_progressing,1,2,0.25
