fixation_count,fixation_duration_mean,fixation_duration_max,fixation_duration_std,saccade_count,saccade_amplitude_mean,saccade_amplitude_max,gaze_target_entropy,n_unique_targets,clue_dwell,puzzle_dwell,env_dwell,puzzle_object_ratio,gaze_head_coupling,revisit_rate,gaze_dispersion,eye_confidence_mean,blink_proxy,n_gaze_samples,participant_id,window_start
9,0.5115,1.0715,0.3627,8,1.404,19.2086,1.7149,5,0.0838,0.0,0.8593,0.0838,0.0319,0.4444,0.4412,1.0,0.0,334,5,1550.0
8,0.5881,1.6321,0.4829,7,0.8207,16.9642,1.2063,3,0.0,0.0,1.0,0.0,0.0058,0.625,0.1991,1.0,0.0,317,5,1555.0
9,0.4908,0.9573,0.2593,8,0.8451,19.6125,1.1275,3,0.0895,0.0,0.9105,0.0895,0.0045,0.6667,0.1231,1.0,0.0,324,5,1560.0
7,0.6845,1.8004,0.6005,6,1.2869,18.098,1.0731,5,0.4561,0.0058,0.538,0.462,0.1847,0.7143,0.2271,1.0,0.0,342,5,1565.0
6,0.7987,1.7902,0.5018,5,1.0129,18.0858,1.4544,4,0.5195,0.006,0.4745,0.5255,0.06,0.5,0.2082,1.0,0.0,333,5,1570.0
7,0.6401,1.7797,0.5059,6,1.0853,18.2217,1.672,9,0.3012,0.0117,0.6754,0.3129,0.0376,0.5714,0.2573,1.0,0.0,342,5,1575.0
12,0.3308,1.0853,0.2629,11,0.9706,15.6348,1.3674,7,0.2229,0.0057,0.7657,0.2286,0.0054,0.75,0.2342,1.0,0.0,350,5,1580.0
9,0.5138,2.126,0.6005,8,0.8185,16.7574,1.2767,5,0.0,0.0061,0.9939,0.0061,0.0118,0.6667,0.197,1.0,0.0,326,5,1585.0
7,0.6677,1.6116,0.4653,6,0.9626,21.0782,0.8688,5,0.0,0.0059,0.9941,0.0059,0.3732,0.7143,0.1846,1.0,0.0,339,5,1590.0
9,0.5319,1.53,0.3767,8,0.7623,17.8812,0.8965,3,0.0,0.0,1.0,0.0,0.0852,0.6667,0.1373,1.0,0.0,338,5,1595.0
6,0.7135,1.556,0.4462,5,1.3046,17.6472,1.2231,6,0.1321,0.0,0.8348,0.1321,0.1532,0.5,0.2402,1.0,0.0,333,5,1600.0
8,0.5886,2.0877,0.5935,7,0.7715,15.8364,1.159,4,0.0922,0.0,0.902,0.0922,0.0214,0.625,0.1714,1.0,0.0,347,5,1605.0
11,0.376,1.1155,0.2599,10,1.5925,18.0019,1.7961,6,0.0,0.0,0.8927,0.0,0.0437,0.5455,0.2652,1.0,0.0,354,5,1610.0
11,0.3513,0.9187,0.2404,10,2.0679,25.655,2.0314,13,0.1155,0.0,0.8055,0.1155,0.0524,0.5455,0.5011,1.0,0.0,329,5,1615.0
10,0.4609,1.725,0.4611,9,1.0453,13.5763,1.2972,5,0.2294,0.0059,0.7647,0.2353,0.0592,0.7,0.2658,1.0,0.0,340,5,1620.0
10,0.4632,1.0231,0.3229,9,1.138,18.2396,1.0782,3,0.392,0.0,0.608,0.392,0.1326,0.8,0.2523,1.0,0.0,352,5,1625.0
4,1.2233,2.6941,0.9761,3,0.6144,19.025,0.9704,3,0.0,0.0,1.0,0.0,0.3468,0.5,0.1986,1.0,0.0,346,5,1630.0
5,0.8875,2.5872,0.874,4,0.5776,19.1264,0.7667,6,0.0,0.0089,0.9911,0.0089,0.2988,0.6,0.1577,1.0,0.0,337,5,1635.0
7,0.6809,1.9696,0.6048,6,0.672,17.6866,1.1776,3,0.0,0.0,1.0,0.0,0.3375,0.5714,0.1661,1.0,0.0,346,5,1640.0
6,0.7806,1.5076,0.4921,5,0.4951,15.497,1.2441,3,0.0,0.0,1.0,0.0,0.2677,0.5,0.1189,1.0,0.0,323,5,1645.0
13,0.3458,1.5312,0.3533,12,0.6499,15.6281,1.3361,7,0.0,0.0273,0.9727,0.0273,0.1944,0.7692,0.1249,1.0,0.0,330,5,1650.0
8,0.5709,2.3489,0.6983,7,1.1494,19.8105,1.7867,5,0.4882,0.0059,0.5059,0.4941,0.0275,0.5,0.3254,1.0,0.0,340,5,1655.0
5,0.9706,1.5848,0.6614,4,0.7174,15.9107,1.3232,4,0.6129,0.0,0.3871,0.6129,0.1543,0.4,0.2271,1.0,0.0,341,5,1660.0
4,1.1914,2.0577,0.5511,3,0.7299,20.8729,0.9871,3,0.0,0.0,1.0,0.0,0.0173,0.5,0.2051,1.0,0.0,339,5,1665.0
9,0.4926,1.1997,0.3586,8,0.7441,17.4863,1.4943,4,0.0,0.0,0.9971,0.0,0.019,0.6667,0.1951,1.0,0.0,341,5,1670.0
7,0.6755,2.2727,0.6811,6,1.2018,21.3339,1.0,3,0.3473,0.0,0.6527,0.3473,0.0256,0.7143,0.2696,1.0,0.0,334,5,1675.0
12,0.3399,0.8213,0.2197,11,1.3293,23.0847,1.9876,11,0.3739,0.0061,0.541,0.3799,0.0977,0.5833,0.2703,1.0,0.0,329,5,1680.0
11,0.3994,0.9606,0.2297,10,1.1282,18.8305,1.308,4,0.5289,0.0,0.4711,0.5289,0.0227,0.8182,0.2488,1.0,0.0,346,5,1685.0
8,0.4742,1.2561,0.3791,7,1.1341,21.9051,1.277,9,0.1552,0.006,0.803,0.1612,0.0486,0.75,0.1911,1.0,0.0,335,5,1690.0
1,4.984,4.984,0.0,0,0.5807,13.5351,-0.0,1,0.0,0.0,1.0,0.0,0.0514,0.0,0.1458,1.0,0.0,341,5,1695.0
8,0.6076,1.9974,0.5504,7,1.171,18.0619,1.2687,3,0.3295,0.0,0.6705,0.3295,0.0267,0.625,0.1915,1.0,0.0,349,5,1700.0
11,0.4017,1.1186,0.2965,10,1.1045,16.0736,1.2892,6,0.1775,0.0207,0.8018,0.1982,0.0255,0.7273,0.2147,1.0,0.0,338,5,1705.0
13,0.3471,0.9418,0.2112,12,1.0061,17.1029,1.1883,3,0.2425,0.0,0.7575,0.2425,0.0433,0.7692,0.2103,1.0,0.0,334,5,1710.0
7,0.6436,2.6009,0.8092,6,0.4456,11.1655,1.3063,3,0.0,0.0,1.0,0.0,0.0117,0.5714,0.099,1.0,0.0,332,5,1715.0
7,0.6725,1.0159,0.223,6,0.4437,18.8206,1.3075,3,0.0,0.0,1.0,0.0,0.2565,0.5714,0.1083,1.0,0.0,339,5,1720.0
4,1.1784,1.8844,0.4851,3,0.6156,21.2182,0.7889,3,0.0,0.0,1.0,0.0,0.1467,0.5,0.1059,1.0,0.0,344,5,1725.0
6,0.7818,1.4198,0.3752,5,0.7486,19.7498,0.907,3,0.0,0.0,1.0,0.0,0.2811,0.5,0.1629,1.0,0.0,351,5,1730.0
9,0.5275,1.385,0.3295,8,0.6173,13.4733,1.515,3,0.0,0.0,1.0,0.0,0.1418,0.6667,0.1368,1.0,0.0,337,5,1735.0
7,0.6891,1.0621,0.2827,6,0.7335,18.7805,1.5553,3,0.0,0.0,1.0,0.0,0.227,0.5714,0.1509,1.0,0.0,333,5,1740.0
10,0.4298,0.8835,0.2878,9,1.0373,19.153,1.059,6,0.0,0.0145,0.9855,0.0145,0.0077,0.8,0.1521,1.0,0.0,345,5,1745.0
9,0.5248,0.9875,0.2609,8,0.87,21.7198,1.2129,3,0.3931,0.0,0.6069,0.3931,0.2425,0.6667,0.1921,1.0,0.0,346,5,1750.0
10,0.407,0.9944,0.3039,9,1.1029,18.2074,1.5087,4,0.236,0.0,0.764,0.236,0.023,0.7,0.2249,1.0,0.0,356,5,1755.0
11,0.4043,0.9352,0.2945,10,0.9958,18.3187,1.3845,7,0.2091,0.0,0.7667,0.2091,0.1829,0.7273,0.2177,1.0,0.0,330,5,1760.0
8,0.5817,1.9208,0.5619,7,0.9916,22.5211,1.2164,4,0.1015,0.0,0.8985,0.1015,0.0361,0.625,0.2539,1.0,0.0,325,5,1765.0
7,0.6446,1.3914,0.4781,6,0.8345,18.9614,1.2336,3,0.1072,0.0,0.8928,0.1072,0.013,0.5714,0.1748,1.0,0.0,345,5,1770.0
5,0.9466,3.3175,1.1904,4,0.7671,17.7862,0.8713,3,0.2059,0.0,0.7941,0.2059,0.0701,0.6,0.1164,1.0,0.0,340,5,1775.0
5,0.9394,2.777,0.9601,4,0.8609,17.8707,0.7244,3,0.0,0.0,1.0,0.0,0.0019,0.4,0.1613,1.0,0.0,328,5,1780.0
7,0.6923,2.0338,0.6033,6,0.7586,13.5685,0.7529,3,0.8035,0.0,0.1965,0.8035,0.1089,0.7143,0.0749,1.0,0.0,341,5,1785.0
8,0.5814,1.6497,0.5315,7,0.6572,21.3223,1.3606,4,0.1232,0.0,0.8768,0.1232,0.0489,0.5,0.1783,1.0,0.0,349,5,1790.0
10,0.3878,0.7704,0.1873,9,1.0497,22.2288,1.6892,4,0.2139,0.0,0.7861,0.2139,0.0442,0.6,0.2114,1.0,0.0,332,5,1795.0
13,0.3397,0.9185,0.2327,12,1.2113,17.0502,1.526,3,0.3994,0.0,0.6006,0.3994,0.0049,0.7692,0.1746,1.0,0.0,338,5,1800.0
9,0.4682,1.4911,0.402,8,0.5944,17.2996,2.1329,7,0.0,0.0,0.8576,0.0,0.0072,0.4444,0.1415,1.0,0.0,344,5,1805.0
12,0.3693,0.7628,0.2053,11,0.734,18.0466,1.0786,6,0.0,0.0,0.9771,0.0,0.013,0.8333,0.1255,1.0,0.0,350,5,1810.0
15,0.2484,0.4853,0.1198,14,1.2098,18.6797,1.964,9,0.1387,0.0405,0.7717,0.1792,0.0895,0.8,0.1768,1.0,0.0,346,5,1815.0
13,0.3436,0.9345,0.2023,12,0.8387,11.539,1.4923,3,0.2065,0.0,0.7935,0.2065,0.0233,0.7692,0.239,1.0,0.0,339,5,1820.0
12,0.3267,0.9169,0.2603,11,1.1896,15.9039,1.5552,6,0.1521,0.0065,0.8317,0.1586,0.3154,0.6667,0.2298,1.0,0.0,309,5,1825.0
12,0.3189,0.6567,0.1839,11,0.5209,15.0598,1.5677,10,0.0,0.0556,0.8889,0.0556,0.2059,0.8333,0.0737,1.0,0.0,324,5,1830.0
7,0.6685,2.4485,0.7525,6,0.4798,10.8283,1.1114,7,0.0,0.0329,0.9671,0.0329,0.1512,0.5714,0.0949,1.0,0.0,334,5,1835.0
4,1.2394,2.0376,0.7054,3,0.7045,19.9756,1.0031,3,0.0,0.0,1.0,0.0,0.2048,0.25,0.1558,1.0,0.0,333,5,1840.0
6,0.7112,2.4072,0.7845,5,0.8378,18.6551,1.5523,7,0.0,0.0,0.9333,0.0,0.0635,0.3333,0.2802,1.0,0.0,330,5,1845.0
8,0.5738,2.2473,0.6947,7,0.6024,13.3547,1.4202,7,0.0,0.0,0.9596,0.0,0.0079,0.625,0.1763,1.0,0.0,322,5,1850.0
6,0.5472,1.4606,0.4743,5,1.6129,19.4682,1.1142,4,0.0,0.0,1.0,0.0,0.2849,0.5,0.3397,1.0,0.0,226,5,1855.0
9,0.4147,1.1973,0.3528,8,1.5028,113.3037,2.9634,14,0.0496,0.0029,0.7201,0.0525,0.0873,0.2222,0.3293,0.845,0.0,343,6,0.0
11,0.3303,0.7099,0.1898,10,1.9441,14.3176,3.0971,14,0.075,0.0,0.9028,0.075,0.0067,0.4545,0.6926,0.845,0.0,360,6,5.0
10,0.4019,1.1138,0.3804,9,1.5116,15.1932,2.4158,10,0.0195,0.0,0.5348,0.0195,0.3026,0.4,0.5292,0.845,0.0,359,6,10.0
13,0.2594,0.7931,0.1838,12,1.2133,13.6139,3.2427,18,0.0418,0.0,0.7994,0.0418,0.2748,0.3077,0.4379,0.845,0.0,359,6,15.0
12,0.2113,0.7516,0.1711,11,1.2929,14.5116,3.0538,18,0.0,0.0,0.9136,0.0,0.199,0.5,0.3315,0.845,0.0,359,6,20.0
12,0.2738,0.5988,0.1524,11,1.4245,16.779,2.4943,16,0.0,0.0,0.9666,0.0,0.1422,0.6667,0.2439,0.845,0.0,359,6,25.0
10,0.3027,0.4316,0.0872,9,1.4108,17.3553,2.4186,14,0.0056,0.0,0.7612,0.0056,0.0141,0.6,0.1463,0.845,0.0,356,6,30.0
14,0.3133,0.7377,0.1407,13,1.0254,16.6635,2.3175,7,0.0,0.0,0.9944,0.0,0.0007,0.6429,0.1918,0.845,0.0,355,6,35.0
15,0.2598,0.6973,0.1556,14,1.2362,18.4012,2.4711,7,0.0,0.0,0.5843,0.0,0.2594,0.5333,0.1777,0.845,0.0,344,6,40.0
14,0.2704,0.6131,0.1422,13,1.2933,15.9593,2.4115,15,0.0028,0.0,0.8524,0.0028,0.0251,0.6429,0.1701,0.845,0.0,359,6,45.0
5,0.9699,2.0629,0.6702,4,0.9604,17.2341,1.3145,6,0.0,0.0,0.9972,0.0,0.3052,0.4,0.2327,0.845,0.0,360,6,50.0
12,0.3084,0.5281,0.1292,11,1.2271,15.8231,2.8147,14,0.0,0.0,0.5989,0.0,0.199,0.5,0.2496,0.845,0.0,359,6,55.0
11,0.305,0.6814,0.1812,10,1.1029,14.9461,2.1098,7,0.0,0.0,0.3729,0.0,0.0472,0.7273,0.1238,0.845,0.0,354,6,60.0
5,0.7575,2.8971,1.0743,4,0.5804,13.1644,1.8878,11,0.0,0.0,0.9972,0.0,0.296,0.4,0.1755,0.845,0.0,357,6,65.0
8,0.5444,1.4193,0.3899,7,0.7423,16.5498,1.7012,8,0.0,0.0,1.0,0.0,0.354,0.5,0.6395,0.845,0.0,358,6,70.0
8,0.4593,1.6009,0.4446,7,1.3182,44.637,2.8201,22,0.117,0.0585,0.6964,0.1755,0.1595,0.25,0.4178,0.845,0.0,359,6,75.0
9,0.4631,1.5726,0.4395,8,1.1981,44.5699,2.3203,12,0.2333,0.0417,0.6222,0.275,0.6957,0.5556,0.4987,0.845,0.0,360,6,80.0
5,0.9608,3.3118,1.186,4,0.8878,16.1551,0.7282,4,0.0,0.0028,0.9972,0.0028,0.2347,0.6,0.271,0.845,0.0,359,6,85.0
2,2.3324,4.33,1.9977,1,0.6387,15.3235,0.4757,6,0.0,0.0451,0.9549,0.0451,0.1404,0.5,0.1336,0.845,0.0,355,6,90.0
1,4.9844,4.9844,0.0,0,0.5652,9.1643,-0.0,1,0.0,0.0,1.0,0.0,0.0607,0.0,0.1488,0.845,0.0,359,6,95.0
5,0.9323,2.7403,0.9884,4,0.5367,6.4057,0.4786,2,0.0,0.0,1.0,0.0,0.3806,0.6,0.0929,0.845,0.0,359,6,100.0
1,4.7872,4.7872,0.0,0,0.5236,4.8316,0.1835,2,0.0,0.0,1.0,0.0,0.1813,0.0,0.0696,0.845,0.0,359,6,105.0
4,1.1904,2.9114,1.1486,3,0.7377,9.5447,0.519,4,0.0,0.0084,0.9916,0.0084,0.4287,0.5,0.0616,0.845,0.0,359,6,110.0
6,0.7586,1.9075,0.5536,5,1.3881,14.8056,1.3028,4,0.2981,0.0,0.7019,0.2981,0.0528,0.5,0.4042,0.845,0.0,359,6,115.0
7,0.6026,1.9065,0.5598,6,0.9612,11.8014,1.0307,7,0.0,0.0479,0.9521,0.0479,0.3315,0.7143,0.1259,0.845,0.0,355,6,120.0
6,0.7353,1.5449,0.5252,5,0.7609,17.0745,1.4875,7,0.2111,0.0278,0.7611,0.2389,0.0674,0.5,0.2798,0.845,0.0,360,6,125.0
11,0.4072,0.7797,0.2058,10,1.2177,20.1888,1.5553,6,0.1927,0.0,0.8017,0.1927,0.0486,0.7273,0.3021,0.845,0.0,358,6,130.0
7,0.6865,2.8399,0.9147,6,0.8132,15.2662,0.7174,2,0.1978,0.0,0.8022,0.1978,0.2839,0.7143,0.0944,0.845,0.0,359,6,135.0
10,0.45,1.1552,0.3037,9,0.6277,12.1534,0.9804,2,0.5822,0.0,0.4178,0.5822,0.217,0.8,0.0704,0.845,0.0,359,6,140.0
5,0.8639,2.3265,0.8434,4,0.8377,13.807,1.2384,5,0.3621,0.0,0.6184,0.3621,0.0296,0.6,0.2632,0.845,0.0,359,6,145.0
10,0.4395,1.2508,0.3867,9,1.0429,14.6848,1.1578,3,0.3483,0.0,0.6517,0.3483,0.0294,0.7,0.2281,0.845,0.0,356,6,150.0
12,0.3768,1.2665,0.2919,11,1.0675,20.7227,1.7812,7,0.0,0.0,0.3955,0.0,0.17,0.6667,0.2444,0.845,0.0,359,6,155.0
5,0.9601,2.4503,0.7943,4,0.686,20.9108,0.7312,3,0.0,0.0,0.1811,0.0,0.3581,0.6,0.1633,0.845,0.0,359,6,160.0
6,0.8068,1.4764,0.5153,5,1.2215,20.4707,1.488,3,0.0,0.0,0.6602,0.0,0.0131,0.5,0.4481,0.845,0.0,359,6,165.0
6,0.7309,2.2545,0.7528,5,0.9559,13.0024,1.5763,7,0.0,0.0084,0.6964,0.0084,0.2481,0.5,0.2735,0.845,0.0,359,6,170.0
9,0.3369,1.0702,0.286,8,2.1381,16.6763,2.4406,15,0.0944,0.0417,0.7389,0.1361,0.083,0.4444,0.4734,0.845,0.0,360,6,175.0
7,0.6706,2.4642,0.8055,6,0.9788,10.6698,0.4897,3,0.0394,0.0,0.9606,0.0394,0.1241,0.7143,0.2268,0.845,0.0,355,6,180.0
8,0.5841,1.4475,0.4979,7,0.7216,19.5832,0.8239,5,0.0,0.0,0.9916,0.0,0.2951,0.625,0.1637,0.845,0.0,359,6,185.0
1,4.984,4.984,0.0,0,0.4469,13.1692,-0.0,1,0.0,0.0,1.0,0.0,0.1293,0.0,0.07,0.845,0.0,358,6,190.0
8,0.5989,1.6981,0.4823,7,0.3002,6.7703,0.6638,2,0.0,0.0,1.0,0.0,0.0043,0.75,0.0575,0.845,0.0,359,6,195.0
8,0.5755,2.297,0.6622,7,0.5745,18.9913,0.6972,6,0.0,0.0,0.9861,0.0,0.0045,0.75,0.1679,0.845,0.0,359,6,200.0
6,0.7682,1.251,0.4152,5,0.5564,9.9778,1.4107,6,0.0,0.0083,0.9917,0.0083,0.0075,0.5,0.1616,0.845,0.0,360,6,205.0
7,0.5149,0.9183,0.2974,6,1.4746,19.7734,2.7014,14,0.0085,0.0141,0.8592,0.0225,0.0077,0.2857,0.5087,0.845,0.0,355,6,210.0
9,0.4734,1.6563,0.4377,8,1.8449,20.4069,2.2662,8,0.0,0.0,0.4513,0.0,0.0612,0.3333,0.7229,0.845,0.0,359,6,215.0
6,0.6852,2.7146,0.9307,5,1.1406,21.5743,2.2813,13,0.0,0.0613,0.7939,0.0613,0.3336,0.0,0.5264,0.845,0.0,359,6,220.0
11,0.3697,0.7515,0.1919,10,1.6716,43.7737,2.367,11,0.0583,0.0028,0.7833,0.0611,0.0054,0.4545,0.4486,0.845,0.0,360,6,225.0
6,0.6581,1.1967,0.4817,5,0.8869,43.2436,1.3852,16,0.0084,0.0167,0.9554,0.0251,0.8548,0.6667,0.3539,0.845,0.0,359,6,230.0
8,0.5409,1.0714,0.3564,7,0.9421,13.5985,1.5537,5,0.0028,0.0,0.9972,0.0028,0.5061,0.5,0.3869,0.845,0.0,359,6,235.0
1,4.9836,4.9836,0.0,0,0.642,12.6688,-0.0,1,0.0,0.0,1.0,0.0,0.0951,0.0,0.1024,0.845,0.0,354,6,240.0
1,4.9841,4.9841,0.0,0,0.4437,9.4333,-0.0,1,0.0,0.0,1.0,0.0,0.0404,0.0,0.098,0.845,0.0,359,6,245.0
9,0.4703,1.253,0.4018,8,1.1459,18.7639,1.3641,5,0.0084,0.0,0.9916,0.0084,0.1157,0.6667,0.2446,0.845,0.0,358,6,250.0
7,0.6575,1.8921,0.5514,6,1.0744,40.2103,1.675,4,0.0,0.0,1.0,0.0,0.5086,0.4286,0.3305,0.845,0.0,360,6,255.0
13,0.3544,1.1688,0.2725,12,0.8655,29.929,1.7142,4,0.0,0.0,1.0,0.0,0.573,0.6923,0.2462,0.845,0.0,359,6,260.0
7,0.6914,1.9346,0.6157,6,0.6665,10.0875,1.1657,3,0.0,0.0,1.0,0.0,0.3401,0.5714,0.247,0.845,0.0,359,6,265.0
9,0.5089,1.7823,0.5077,8,0.5912,12.0898,1.2614,4,0.0,0.0,1.0,0.0,0.224,0.6667,0.0784,0.845,0.0,355,6,270.0
8,0.5204,1.6011,0.4623,7,0.8373,11.9322,1.3951,5,0.6741,0.0,0.3259,0.6741,0.2923,0.5,0.2695,0.845,0.0,359,6,275.0
8,0.5861,1.6836,0.455,7,0.9237,14.6069,2.1512,6,0.2667,0.0,0.7222,0.2667,0.1201,0.375,0.2712,0.845,0.0,360,6,280.0
5,0.8274,2.131,0.7169,4,0.9682,14.9641,2.3793,14,0.4318,0.0,0.4903,0.4318,0.3079,0.0,0.266,0.845,0.0,359,6,285.0
11,0.3835,1.1678,0.2991,10,1.239,17.0667,2.2344,8,0.4678,0.0336,0.4986,0.5014,0.3824,0.4545,0.2882,0.845,0.0,357,6,290.0
4,1.194,2.6995,0.9294,3,0.7012,14.5808,0.4425,3,0.9248,0.0,0.0752,0.9248,0.2864,0.5,0.1077,0.845,0.0,359,6,295.0
2,2.3932,3.7865,1.3933,1,0.5848,16.784,0.1993,2,0.969,0.0,0.031,0.969,0.2848,0.5,0.0776,0.845,0.0,355,6,300.0
1,4.9967,4.9967,0.0,0,0.6505,14.0146,-0.0,1,1.0,0.0,0.0,1.0,0.2596,0.0,0.0798,0.845,0.0,360,6,305.0
1,4.9828,4.9828,0.0,0,0.5133,8.7521,-0.0,1,1.0,0.0,0.0,1.0,0.2946,0.0,0.0843,0.845,0.0,357,6,310.0
2,2.4793,3.3284,0.8491,1,0.6322,15.9292,0.0279,2,0.9972,0.0,0.0028,0.9972,0.2864,0.5,0.1071,0.845,0.0,355,6,315.0
1,4.9822,4.9822,0.0,0,0.5585,11.8742,-0.0,1,1.0,0.0,0.0,1.0,0.2764,0.0,0.0809,0.845,0.0,358,6,320.0
2,2.4625,4.0648,1.6023,1,0.6479,15.6432,0.0973,3,0.9889,0.0,0.0111,0.9889,0.2957,0.5,0.1292,0.845,0.0,359,6,325.0
10,0.392,1.4738,0.3844,9,1.8102,19.9211,2.733,20,0.1211,0.0,0.831,0.1211,0.4661,0.4,0.4605,0.845,0.0,355,6,330.0
4,1.1694,3.3544,1.2757,3,1.0088,15.9538,0.942,3,0.0084,0.0,0.9916,0.0084,0.1982,0.5,0.2455,0.845,0.0,358,6,335.0
9,0.4777,1.4052,0.3541,8,1.5073,17.8516,1.7342,10,0.0534,0.0197,0.8961,0.073,0.2194,0.5556,0.3683,0.845,0.0,356,6,340.0
13,0.2921,0.6295,0.1683,12,1.2386,39.1621,2.7744,15,0.234,0.0,0.6797,0.234,0.4366,0.4615,0.4672,0.845,0.0,359,6,345.0
12,0.3231,0.9192,0.2322,11,1.2059,44.2709,3.1248,14,0.0056,0.1142,0.7437,0.1198,0.6088,0.4167,0.5181,0.845,0.0,359,6,350.0
16,0.2319,0.4854,0.1021,15,0.8973,15.9064,2.6751,10,0.3472,0.1306,0.5222,0.4778,0.312,0.5625,0.4045,0.845,0.0,360,6,355.0
2,2.2396,3.3236,1.084,1,0.5836,7.5502,0.8511,2,0.2768,0.0,0.7232,0.2768,0.2153,0.0,0.1697,0.845,0.0,354,6,360.0
4,1.2354,4.3992,1.827,3,0.5347,8.6076,0.3851,2,0.9248,0.0,0.0752,0.9248,0.2189,0.5,0.1208,0.845,0.0,359,6,365.0
2,2.4847,4.7717,2.287,1,0.5543,17.1838,0.2515,2,0.958,0.0,0.042,0.958,0.3668,0.0,0.0873,0.845,0.0,357,6,370.0
2,2.367,4.5945,2.2275,1,0.4019,10.7237,0.2372,2,0.9611,0.0,0.0389,0.9611,0.203,0.5,0.0693,0.845,0.0,360,6,375.0
2,2.4216,3.0064,0.5848,1,0.7129,15.2153,0.169,2,0.9749,0.0,0.0251,0.9749,0.3815,0.5,0.1003,0.845,0.0,359,6,380.0
2,2.4793,4.2314,1.7521,1,0.5981,14.5881,0.6039,2,0.1476,0.0,0.8524,0.1476,0.2638,0.0,0.0958,0.845,0.0,359,6,385.0
1,4.9835,4.9835,0.0,0,0.5558,13.7613,-0.0,1,0.0,0.0,1.0,0.0,0.3616,0.0,0.0935,0.845,0.0,354,6,390.0
3,1.6197,2.5483,1.0135,2,0.5016,11.5948,0.2987,2,0.0,0.0,1.0,0.0,0.3215,0.3333,0.1054,0.845,0.0,359,6,395.0
1,4.9973,4.9973,0.0,0,0.4882,10.6675,-0.0,1,0.0,0.0,1.0,0.0,0.3297,0.0,0.0742,0.845,0.0,359,6,400.0
6,0.7914,2.673,0.9336,5,0.8197,18.6019,1.6306,8,0.0,0.0,0.9833,0.0,0.306,0.3333,0.2352,0.845,0.0,359,6,405.0
4,1.0848,3.3548,1.3122,3,0.8218,16.5339,1.254,7,0.0,0.0,0.9471,0.0,0.2544,0.5,0.1776,0.845,0.0,359,6,410.0
8,0.4998,1.1698,0.4054,7,0.8332,18.9914,1.9677,6,0.6713,0.0,0.3287,0.6713,0.2857,0.5,0.261,0.845,0.0,359,6,415.0
12,0.2798,0.7793,0.1909,11,1.395,19.6223,2.2954,10,0.2655,0.0,0.6723,0.2655,0.4307,0.6667,0.36,0.845,0.0,354,6,420.0
10,0.4196,1.5013,0.3876,9,1.1084,23.3365,1.3531,6,0.0722,0.0,0.8917,0.0722,0.3485,0.6,0.3499,0.845,0.0,360,6,425.0
10,0.4236,1.2662,0.4314,9,1.2409,17.4008,2.1349,6,0.5754,0.0,0.4246,0.5754,0.3603,0.6,0.3878,0.845,0.0,358,6,430.0
10,0.4139,1.2957,0.3382,9,1.3651,26.3352,1.9886,6,0.3824,0.0,0.6176,0.3824,0.3856,0.6,0.3022,0.845,0.0,353,6,435.0
9,0.469,1.2262,0.3372,8,1.2465,17.7652,1.6486,7,0.0,0.0,0.9493,0.0,0.4218,0.5556,0.2336,0.845,0.0,355,6,440.0
6,0.7292,1.3652,0.4811,5,1.4128,20.9528,1.5744,7,0.3218,0.0,0.6753,0.3218,0.2323,0.5,0.2658,0.845,0.0,348,6,445.0
7,0.6331,2.0538,0.653,6,0.6865,14.0162,1.3517,5,0.0,0.0,0.9697,0.0,0.2436,0.4286,0.1119,0.845,0.0,330,6,450.0
10,0.318,1.0761,0.2656,9,0.9787,17.2556,2.8679,11,0.2768,0.0,0.565,0.2768,0.3543,0.5,0.2926,0.845,0.0,354,6,455.0
5,0.9256,2.9502,1.0293,4,0.5536,11.3918,1.5352,9,0.0,0.0,0.9681,0.0,0.3416,0.4,0.148,0.845,0.0,345,6,460.0
4,1.0767,1.7781,0.6762,3,0.7541,14.6228,0.9405,6,0.0261,0.0,0.9652,0.0261,0.2362,0.5,0.1483,0.845,0.0,345,6,465.0
10,0.3776,1.4137,0.3778,9,0.8682,14.7066,1.8828,8,0.0,0.0,0.9709,0.0,0.5829,0.6,0.2351,0.845,0.0,344,6,470.0
13,0.3187,1.033,0.2628,12,0.9983,14.5684,2.4246,8,0.2521,0.0,0.7452,0.2521,0.3613,0.5385,0.2407,0.845,0.0,361,6,475.0
11,0.3335,1.1771,0.2933,10,1.1257,16.4322,2.3298,9,0.2507,0.0,0.7404,0.2507,0.448,0.5455,0.2926,0.845,0.0,339,6,480.0
12,0.295,0.9711,0.2438,11,1.0348,14.2448,2.0842,7,0.003,0.0,0.9881,0.003,0.4841,0.6667,0.253,0.845,0.0,336,6,485.0
13,0.3214,0.9175,0.2304,12,1.2002,16.7257,2.2917,9,0.0648,0.0,0.9105,0.0648,0.4703,0.6154,0.2778,0.845,0.0,324,6,490.0
11,0.3714,1.2345,0.3475,10,0.9956,16.0753,1.9492,9,0.0027,0.0,0.9698,0.0027,0.3385,0.6364,0.2178,0.845,0.0,364,6,495.0
10,0.3895,1.2606,0.408,9,1.2195,17.9572,1.8659,8,0.0089,0.0,0.9851,0.0089,0.5273,0.7,0.2309,0.845,0.0,336,6,500.0
6,0.7653,2.2818,0.7485,5,0.4452,15.8225,1.5494,6,0.0,0.0,0.9908,0.0,0.2555,0.3333,0.2157,0.845,0.0,327,6,505.0
